Nt,J,lr,loss_mean,loss_std,syn_votes_prop,price_mean,recall,precision,f_beta,f_beta_std,alg
1,3,5,0.263333333333,0.0142204860051,0.176666666667,6.3,0.822916666667,0.94607235049,0.841097260895,0.0195463844257,Baseline
1,3,5,0.282,0.0244131112315,0.176666666667,6.06165,0.819791666667,0.940339134183,0.837595647122,0.0200601830649,M-runs
1,3,5,0.125666666667,0.0194393644158,0.275116333319,5.68995,0.881770833333,0.982567804461,0.896975999403,0.0264203612531,SM-runs
1,5,5,0.128666666667,0.0306304133538,0.457,10.5,0.861458333333,0.985696789291,0.879791031691,0.0284355428158,Baseline
1,5,5,0.130666666667,0.0184270332814,0.457,10.2585,0.873958333333,0.982416863105,0.890220711286,0.0250396244577,M-runs
1,5,5,0.0653333333333,0.0180246744461,0.317613929419,7.20965,0.897916666667,1.0,0.913341309013,0.0244677132647,SM-runs
1,10,5,0.0426666666667,0.0165193489245,0.7285,21.0,0.933333333333,1.0,0.94372439969,0.0220276179903,Baseline
1,10,5,0.0353333333333,0.0158605030045,0.7285,20.482,0.944791666667,1.0,0.953478081039,0.0210417123069,M-runs
1,10,5,0.384,0.249059564495,0.530360035496,9.6901,0.4,1.0,0.416552380272,0.387053000018,SM-runs
2,3,5,0.235666666667,0.0197793382655,0.281666666667,6.6,0.788020833333,0.961799922655,0.812347381751,0.0276844837091,Baseline
2,3,5,0.218,0.0205588585935,0.281666666667,6.413,0.826041666667,0.96124018781,0.845797849484,0.0186662640808,M-runs
2,3,5,0.522333333333,0.187983746342,0.291219803257,3.2736,0.199479166667,0.996384479718,0.209046073348,0.329992984411,SM-runs
2,5,5,0.09,0.0219089023002,0.545,11.0,0.859375,1.0,0.879824416422,0.0300547528685,Baseline
2,5,5,0.116,0.018903262505,0.545,10.758,0.896875,0.982858496854,0.910020721385,0.0254771209883,M-runs
2,5,5,0.346333333333,0.2629129556,0.46081967442,6.06063333333,0.466666666667,0.998255336617,0.479697792213,0.42172664934,SM-runs
2,10,5,0.0256666666667,0.0166699996667,0.7725,22.0,0.959895833333,1.0,0.966258679215,0.022034518939,Baseline
2,10,5,0.021,0.010115993937,0.7725,21.4573333333,0.9671875,1.0,0.972470562415,0.0133375489886,M-runs
2,10,5,0.158333333333,0.199283438572,0.525604488227,11.2497,0.7578125,0.998830409357,0.772458216599,0.314264091254,SM-runs
3,3,5,0.225,0.0221735578261,0.345,6.9,0.8046875,0.962550439203,0.827126191553,0.0308339840357,Baseline
3,3,5,0.205,0.0271722898066,0.345,6.68035,0.8359375,0.964073807158,0.854756564809,0.0223465857497,M-runs
3,3,5,0.110666666667,0.0240739601137,0.407096799589,5.74923333333,0.842708333333,0.996362834696,0.864862109912,0.0190540115091,SM-runs
3,5,5,0.0796666666667,0.0140198272299,0.595,11.5,0.875520833333,1.0,0.893998776863,0.0190161173144,Baseline
3,5,5,0.108666666667,0.0197877627729,0.595,11.22975,0.908333333333,0.983069850876,0.919854330106,0.0265633082081,M-runs
3,5,5,0.303333333333,0.267859830674,0.475332126654,6.43731666667,0.526041666667,1.0,0.539200090522,0.421981114675,SM-runs
3,10,5,0.024,0.0117189305542,0.7975,23.0,0.9625,1.0,0.968505834434,0.0155080342017,Baseline
3,10,5,0.0223333333333,0.0117426099692,0.7975,22.4441666667,0.965104166667,1.0,0.970702398075,0.0154831940258,M-runs
3,10,5,0.114666666667,0.16337550476,0.527311735502,11.5904666667,0.820833333333,1.0,0.834863558311,0.256204107249,SM-runs
4,3,5,0.165666666667,0.0226102238428,0.54,7.2,0.819270833333,0.981250128867,0.842262802602,0.0313997607252,Baseline
4,3,5,0.180333333333,0.0331142802361,0.54,7.0008,0.827604166667,0.974394045329,0.848784048579,0.0241081191624,M-runs
4,3,5,0.126,0.0948894093142,0.45630546219,5.6564,0.821354166667,0.995841875966,0.842117713514,0.151557846072,SM-runs
4,5,5,0.0793333333333,0.0236549266656,0.724,12.0,0.876041666667,1.0,0.89431981785,0.0321834508659,Baseline
4,5,5,0.0756666666667,0.0240393196428,0.724,11.736,0.881770833333,1.0,0.899287142184,0.0325905963794,M-runs
4,5,5,0.106333333333,0.0252300526269,0.483772592237,6.966,0.859895833333,0.99407666749,0.879610019066,0.0176992812208,SM-runs
4,10,5,0.0366666666667,0.0213437474581,0.862,24.0,0.942708333333,1.0,0.951637650807,0.0283368993802,Baseline
4,10,5,0.036,0.0218479594776,0.862,23.42,0.94375,1.0,0.952514624794,0.0290360797776,M-runs
4,10,5,0.0933333333333,0.0221108319357,0.599660934388,11.1132,0.859375,0.99881922675,0.87970872845,0.0262586990526,SM-runs
5,3,5,0.176666666667,0.0317630113322,0.558333333333,7.5,0.802083333333,0.980819841617,0.826838534822,0.044220256367,Baseline
5,3,5,0.179666666667,0.032912341488,0.558333333333,7.29625,0.826041666667,0.974836260021,0.847409911556,0.0313348559904,M-runs
5,3,5,0.324,0.232114914069,0.521072617467,5.215,0.506770833333,0.996956467864,0.525949539611,0.380652894604,SM-runs
5,5,5,0.095,0.0355668384876,0.735,12.5,0.8515625,1.0,0.872700918839,0.0487870621686,Baseline
5,5,5,0.086,0.0288212884283,0.735,12.23125,0.865625,1.0,0.885152580928,0.0394601279256,M-runs
5,5,5,0.119333333333,0.0943374557403,0.507085584358,8.555,0.813541666667,1.0,0.835863967907,0.148786090479,SM-runs
5,10,5,0.039,0.0159895799403,0.8675,25.0,0.9390625,1.0,0.94860827593,0.0212605365578,Baseline
5,10,5,0.0386666666667,0.0191020650425,0.8675,24.4125,0.939583333333,1.0,0.949013203399,0.0253627000737,M-runs
5,10,5,0.0923333333333,0.0201135664554,0.569573169186,12.6216666667,0.855729166667,1.0,0.876664173087,0.0275888164668,SM-runs
